5.35;3.2794;-0.1758;-1.247;181.0;41.19;697.44;1.41;698.67;6.0;1800.0;5.3375
5.3625;3.2739;-0.1758;-1.2524;181.0;41.19;697.44;1.41;698.67;6.0;1800.0;5.3375
5.375;3.2685;-0.1868;-1.2524;181.0;41.19;697.44;1.41;711.42;6.0;1800.0;5.3875
5.3875;3.2685;-0.1813;-1.247;181.0;41.19;697.44;1.41;711.42;6.0;1800.0;5.3875
5.4;3.2685;-0.1703;-1.2524;181.0;41.19;697.44;1.41;711.42;6.0;1800.0;5.3875
5.4125;3.2685;-0.1648;-1.2634;181.0;41.19;697.44;1.41;711.42;6.0;1800.0;5.3875
5.425;3.2685;-0.1648;-1.2744;185.25;41.1;710.22;1.56;711.42;6.0;1856.25;5.4375
5.4375;3.263;-0.1593;-1.2909;185.25;41.1;710.22;1.56;711.42;6.0;1856.25;5.4375
5.45;3.252;-0.1483;-1.3019;185.25;41.1;710.22;1.56;711.42;6.0;1856.25;5.4375
5.4625;3.241;-0.1263;-1.3129;185.25;41.1;710.22;1.56;711.42;6.0;1856.25;5.4375
5.475;3.2245;-0.1263;-1.3184;185.25;41.1;710.22;1.56;724.59;6.0;1856.25;5.4875
5.4875;3.2135;-0.1154;-1.3184;185.25;41.1;710.22;1.56;724.59;6.0;1856.25;5.4875
5.5;3.197;-0.1044;-1.3184;185.25;41.1;710.22;1.56;724.59;6.0;1856.25;5.4875
5.5125;3.1861;-0.0769;-1.3129;185.25;41.1;710.22;1.56;724.59;6.0;1856.25;5.4875
5.525;3.1586;-0.0659;-1.3019;189.25;40.92;723.42;1.74;724.59;6.0;1931.25;5.5375
5.5375;3.1311;-0.0549;-1.2909;189.25;40.92;723.42;1.74;724.59;6.0;1931.25;5.5375
5.55;3.1092;-0.0549;-1.2854;189.25;40.92;723.42;1.74;724.59;6.0;1931.25;5.5375
5.5625;3.0982;-0.0275;-1.2799;189.25;40.92;723.42;1.74;724.59;6.0;1931.25;5.5375
5.575;3.0762;-0.0165;-1.2799;189.25;40.92;723.42;1.74;737.61;6.0;1931.25;5.5875
5.5875;3.0542;-0.011;-1.2744;189.25;40.92;723.42;1.74;737.61;6.0;1931.25;5.5875
5.6;3.0377;-0.011;-1.2744;189.25;40.92;723.42;1.74;737.61;6.0;1931.25;5.5875
5.6125;3.0377;0.0;-1.2744;189.25;40.92;723.42;1.74;737.61;6.0;1931.25;5.5875
5.625;3.0377;0.0055;-1.2744;193.25;40.71;736.5;1.83;737.61;6.0;2006.25;5.6375
5.6375;3.0268;0.011;-1.2744;193.25;40.71;736.5;1.83;737.61;6.0;2006.25;5.6375
5.65;3.0048;0.011;-1.2799;193.25;40.71;736.5;1.83;737.61;6.0;2006.25;5.6375
5.6625;2.9883;0.011;-1.2854;193.25;40.71;736.5;1.83;737.61;6.0;2006.25;5.6375
5.675;2.9883;0.022;-1.2964;193.25;40.71;736.5;1.83;746.61;6.0;2006.25;5.6875
5.6875;2.9828;0.0385;-1.3019;193.25;40.71;736.5;1.83;746.61;6.0;2006.25;5.6875
5.7;2.9718;0.0385;-1.3019;193.25;40.71;736.5;1.83;746.61;6.0;2006.25;5.6875
5.7125;2.9498;0.0385;-1.3019;193.25;40.71;736.5;1.83;746.61;6.0;2006.25;5.6875
5.725;2.9334;0.0494;-1.3019;197.25;40.26;745.53;1.83;746.61;6.0;2081.25;5.7375
5.7375;2.9224;0.0659;-1.2909;197.25;40.26;745.53;1.83;746.61;6.0;2081.25;5.7375
5.75;2.9114;0.0824;-1.2799;197.25;40.26;745.53;1.83;746.61;6.0;2081.25;5.7375
5.7625;2.9059;0.0769;-1.2579;197.25;40.26;745.53;1.83;746.61;6.0;2081.25;5.7375
5.775;2.8894;0.0879;-1.2195;197.25;40.26;745.53;1.83;747.87;6.0;2081.25;5.7875
5.7875;2.8675;0.0989;-1.181;197.25;40.26;745.53;1.83;747.87;6.0;2081.25;5.7875
5.8;2.8455;0.1099;-1.1426;197.25;40.26;745.53;1.83;747.87;6.0;2081.25;5.7875
5.8125;2.8455;0.1044;-1.0986;197.25;40.26;745.53;1.83;747.87;6.0;2081.25;5.7875
5.825;2.8565;0.1044;-1.0547;201.25;39.45;746.82;1.77;747.87;6.0;2156.25;5.8375
5.8375;2.829;0.1099;-1.0107;201.25;39.45;746.82;1.77;747.87;6.0;2156.25;5.8375
5.85;2.8125;0.1263;-0.9723;201.25;39.45;746.82;1.77;747.87;6.0;2156.25;5.8375
5.8625;2.818;0.1428;-0.9393;201.25;39.45;746.82;1.77;747.87;6.0;2156.25;5.8375
5.875;2.796;0.1483;-0.9064;201.25;39.45;746.82;1.77;746.61;6.0;2156.25;5.8875
5.8875;2.7741;0.1483;-0.8789;201.25;39.45;746.82;1.77;746.61;6.0;2156.25;5.8875
5.9;2.7686;0.1263;-0.8514;201.25;39.45;746.82;1.77;746.61;6.0;2156.25;5.8875
5.9125;2.7741;0.1263;-0.824;201.25;39.45;746.82;1.77;746.61;6.0;2156.25;5.8875
5.925;2.7466;0.1099;-0.802;205.0;38.43;745.65;1.68;746.61;6.0;2231.25;5.9375
5.9375;2.7356;0.0824;-0.791;205.0;38.43;745.65;1.68;746.61;6.0;2231.25;5.9375
5.95;2.7411;0.0549;-0.78;205.0;38.43;745.65;1.68;746.61;6.0;2231.25;5.9375
5.9625;2.7356;0.0385;-0.769;205.0;38.43;745.65;1.68;746.61;6.0;2231.25;5.9375
5.975;2.7136;0.0;-0.7636;205.0;38.43;745.65;1.68;744.18;6.0;2231.25;5.9875
5.9875;2.7027;-0.0165;-0.7526;205.0;38.43;745.65;1.68;744.18;6.0;2231.25;5.9875
6.0;2.7136;-0.0439;-0.7471;205.0;38.43;745.65;1.68;744.18;6.0;2231.25;5.9875
6.0125;2.7136;-0.0769;-0.7416;205.0;38.43;745.65;1.68;744.18;6.0;2231.25;5.9875
6.025;2.7136;-0.0989;-0.7361;208.75;37.32;743.25;1.65;744.18;6.0;2306.25;6.0375
6.0375;2.7027;-0.1099;-0.7251;208.75;37.32;743.25;1.65;744.18;6.0;2306.25;6.0375
6.05;2.6807;-0.1154;-0.6866;208.75;37.32;743.25;1.65;744.18;6.0;2306.25;6.0375
6.0625;2.6917;-0.1209;-0.5768;208.75;37.32;743.25;1.65;744.18;6.0;2306.25;6.0375
6.075;2.6972;-0.0989;-0.4834;208.75;37.32;743.25;1.65;741.24;6.0;2306.25;6.0875
6.0875;2.6972;-0.0824;-0.379;208.75;37.32;743.25;1.65;741.24;6.0;2306.25;6.0875
6.1;2.6532;-0.1758;-0.2856;208.75;37.32;743.25;1.65;741.24;6.0;2306.25;6.0875
